id_corrida,fecha,dia_semana,horario_salida,ruta,terminal_origen,tipo_unidad,capacidad,pasajeros,ocupacion_pct,precio_boleto,ingresos_totales,temporada,anio,mes,mes_nombre,dia_num,es_fin_semana
ADO-02132,2024-06-28,Friday,08:00,CDMX-PACHUCA,Sur,ADO GL,48,38.0,79.2,190.0,7220.0,Baja,2024,6,June,4,0
ADO-02186,2024-08-19,Monday,19:00,CDMX-QUERÉTARO,Poniente,Ejecutivo,24,23.0,95.8,320.0,7360.0,Alta,2024,8,August,0,0
ADO-02046,2024-06-07,Friday,19:00,CDMX-PUEBLA,Poniente,ADO GL,48,44.0,91.7,266.0,11704.0,Baja,2024,6,June,4,0
ADO-00725,2024-07-01,Monday,09:00,CDMX-PUEBLA,TAPO,Ejecutivo,24,19.0,79.2,266.0,5054.0,Alta,2024,7,July,0,0
ADO-01315,2024-07-25,Thursday,06:00,CDMX-TOLUCA,Observatorio,OCC,42,27.0,64.3,180.0,4860.0,Alta,2024,7,July,3,0
ADO-01809,2024-10-09,Wednesday,11:00,CDMX-CUERNAVACA,Observatorio,Ejecutivo,24,11.0,45.8,220.0,2420.0,Baja,2024,10,October,2,0
ADO-00270,2024-09-08,Sunday,09:00,CDMX-QUERÉTARO,TAPO,Primera Plus,36,36.0,100.0,352.0,12672.0,Baja,2024,9,September,6,1
ADO-02085,2024-11-02,Saturday,13:00,CDMX-TOLUCA,Norte,OCC,42,32.0,76.2,180.0,5760.0,Baja,2024,11,November,5,1
ADO-02257,2024-06-16,Sunday,21:00,CDMX-CUERNAVACA,Poniente,ADO GL,48,45.0,93.8,220.0,9900.0,Baja,2024,6,June,6,1
ADO-01373,2024-07-03,Wednesday,18:00,CDMX-TOLUCA,Sur,Primera Plus,36,22.0,61.1,198.0,4356.0,Alta,2024,7,July,2,0
ADO-00918,2024-08-20,Tuesday,19:00,CDMX-CUERNAVACA,Sur,OCC,42,34.0,81.0,220.0,7480.0,Alta,2024,8,August,1,0
ADO-02288,2024-01-16,Tuesday,21:00,CDMX-PUEBLA,Sur,OCC,42,26.0,61.9,308.0,8008.0,Alta,2024,1,January,1,0
ADO-01320,2024-12-03,Tuesday,16:00,CDMX-QUERÉTARO,Sur,Primera Plus,36,22.0,61.1,352.0,7744.0,Alta,2024,12,December,1,0
ADO-02157,2024-05-12,Sunday,15:00,CDMX-TOLUCA,Norte,Primera Plus,36,28.0,77.8,198.0,5544.0,Baja,2024,5,May,6,1
ADO-00588,2024-08-15,Thursday,09:00,CDMX-TOLUCA,Sur,ADO GL,48,33.0,68.8,171.0,5643.0,Alta,2024,8,August,3,0
ADO-01630,2024-09-06,Friday,20:00,CDMX-TOLUCA,Observatorio,OCC,42,31.0,73.8,171.0,5301.0,Baja,2024,9,September,4,0
ADO-00376,2024-04-25,Thursday,08:00,CDMX-QUERÉTARO,TAPO,Ejecutivo,24,16.0,66.7,352.0,5632.0,Baja,2024,4,April,3,0
ADO-00334,2024-11-06,Wednesday,19:00,CDMX-QUERÉTARO,Observatorio,OCC,42,30.0,71.4,304.0,9120.0,Baja,2024,11,November,2,0
ADO-01833,2024-01-11,Thursday,18:00,CDMX-TLAXCALA,Norte,Ejecutivo,24,21.0,87.5,240.0,5040.0,Alta,2024,1,January,3,0
ADO-02368,2024-10-23,Wednesday,18:00,CDMX-CUERNAVACA,Poniente,,42,24.0,57.1,220.0,5280.0,Baja,2024,10,October,2,0
ADO-01119,2024-11-25,Monday,07:00,CDMX-TOLUCA,TAPO,ADO GL,48,39.0,81.2,198.0,7722.0,Baja,2024,11,November,0,0
ADO-01443,2024-01-18,Thursday,09:00,CDMX-PUEBLA,Norte,ADO GL,48,39.0,81.2,336.0,13104.0,Alta,2024,1,January,3,0
ADO-00911,2024-09-18,Wednesday,10:00,CDMX-TOLUCA,TAPO,ADO GL,48,29.0,60.4,180.0,5220.0,Baja,2024,9,September,2,0
ADO-00777,2024-12-25,Wednesday,09:00,CDMX-CUERNAVACA,Sur,Primera Plus,36,25.0,69.4,220.0,5500.0,Alta,2024,12,December,2,0
ADO-01785,2024-01-17,Wednesday,10:00,CDMX-PACHUCA,TAPO,OCC,42,27.0,64.3,190.0,5130.0,Alta,2024,1,January,2,0
ADO-00329,2024-03-12,Tuesday,16:00,CDMX-TOLUCA,TAPO,Primera Plus,36,26.0,72.2,180.0,4680.0,Baja,2024,3,March,1,0
ADO-01343,2024-05-08,Wednesday,10:00,CDMX-PUEBLA,Sur,ADO GL,48,33.0,68.8,308.0,10164.0,Baja,2024,5,May,2,0
ADO-00321,2024-11-26,Tuesday,08:00,CDMX-PUEBLA,Observatorio,Primera Plus,36,29.0,80.6,266.0,7714.0,Baja,2024,11,November,1,0
ADO-02051,2024-08-02,Friday,11:00,CDMX-PUEBLA,Poniente,Primera Plus,36,26.0,72.2,280.0,7280.0,Alta,2024,8,August,4,0
ADO-00013,2024-10-17,Thursday,16:00,CDMX-PACHUCA,Sur,Primera Plus,36,24.0,66.7,209.0,5016.0,Baja,2024,10,October,3,0
ADO-00898,2024-07-05,Friday,11:00,CDMX-TOLUCA,Norte,ADO GL,48,32.0,66.7,198.0,6336.0,Alta,2024,7,July,4,0
ADO-00172,2024-06-04,Tuesday,09:00,CDMX-TOLUCA,Poniente,Ejecutivo,24,16.0,66.7,216.0,3456.0,Baja,2024,6,June,1,0
ADO-00261,2024-12-19,Thursday,17:00,CDMX-TOLUCA,TAPO,OCC,42,28.0,66.7,171.0,4788.0,Alta,2024,12,December,3,0
ADO-02281,2024-01-16,Tuesday,07:00,CDMX-CUERNAVACA,Norte,Ejecutivo,24,14.0,58.3,220.0,3080.0,Alta,2024,1,January,1,0
ADO-00690,2024-09-03,Tuesday,13:00,CDMX-PUEBLA,Observatorio,OCC,42,29.0,69.0,280.0,8120.0,Baja,2024,9,September,1,0
ADO-00902,2024-07-30,Tuesday,13:00,CDMX-QUERÉTARO,Sur,Primera Plus,36,21.0,58.3,352.0,7392.0,Alta,2024,7,July,1,0
ADO-00259,2024-08-08,Thursday,11:00,CDMX-CUERNAVACA,Norte,ADO GL,48,33.0,68.8,220.0,7260.0,Alta,2024,8,August,3,0
ADO-00845,2024-10-19,Saturday,22:00,CDMX-CUERNAVACA,Observatorio,Ejecutivo,24,20.0,83.3,220.0,4400.0,Baja,2024,10,October,5,1
ADO-02321,2024-09-05,Thursday,06:00,CDMX-QUERÉTARO,Poniente,OCC,42,29.0,69.0,352.0,10208.0,Baja,2024,9,September,3,0
ADO-00139,2024-07-27,Saturday,13:00,CDMX-PUEBLA,Sur,Ejecutivo,24,22.0,91.7,280.0,6160.0,Alta,2024,7,July,5,1
ADO-01574,2024-12-29,Sunday,20:00,CDMX-TLAXCALA,Sur,ADO GL,48,32.0,66.7,240.0,7680.0,Alta,2024,12,December,6,1
ADO-00320,2024-03-21,Thursday,21:00,CDMX-TOLUCA,Poniente,OCC,42,26.0,61.9,180.0,4680.0,Baja,2024,3,March,3,0
ADO-00654,2024-11-12,Tuesday,07:00,CDMX-PUEBLA,Norte,Ejecutivo,24,16.0,66.7,336.0,5376.0,Baja,2024,11,November,1,0
ADO-01939,2024-03-16,Saturday,09:00,CDMX-CUERNAVACA,Observatorio,OCC,42,42.0,100.0,209.0,8778.0,Baja,2024,3,March,5,1
ADO-02040,2024-04-16,Tuesday,07:00,CDMX-TOLUCA,Sur,OCC,42,24.0,57.1,198.0,4752.0,Baja,2024,4,April,1,0
ADO-00559,2024-11-29,Friday,22:00,CDMX-TOLUCA,TAPO,,24,16.0,66.7,198.0,3168.0,Baja,2024,11,November,4,0
ADO-00140,2024-03-19,Tuesday,15:00,CDMX-TOLUCA,Sur,ADO GL,48,24.0,50.0,198.0,4752.0,Baja,2024,3,March,1,0
ADO-00113,2024-07-03,Wednesday,15:00,CDMX-PUEBLA,Observatorio,Ejecutivo,24,15.0,62.5,280.0,4200.0,Alta,2024,7,July,2,0
ADO-00532,2024-11-22,Friday,08:00,CDMX-QUERÉTARO,TAPO,OCC,42,25.0,59.5,320.0,8000.0,Baja,2024,11,November,4,0
ADO-00225,2024-01-27,Saturday,16:00,CDMX-TLAXCALA,Norte,Ejecutivo,24,19.0,79.2,240.0,4560.0,Alta,2024,1,January,5,1
ADO-00724,2024-05-03,Friday,12:00,CDMX-QUERÉTARO,Poniente,Primera Plus,36,26.0,72.2,320.0,8320.0,Baja,2024,5,May,4,0
ADO-02155,2024-05-03,Friday,16:00,CDMX-PACHUCA,Sur,Primera Plus,36,17.0,47.2,190.0,3230.0,Baja,2024,5,May,4,0
ADO-01434,2024-11-28,Thursday,14:00,CDMX-TOLUCA,Norte,OCC,42,24.0,57.1,180.0,4320.0,Baja,2024,11,November,3,0
ADO-00326,2024-08-22,Thursday,14:00,CDMX-PACHUCA,TAPO,Primera Plus,36,18.0,50.0,180.5,3249.0,Alta,2024,8,August,3,0
ADO-01324,2024-07-16,Tuesday,21:00,CDMX-QUERÉTARO,Norte,Ejecutivo,24,17.0,70.8,384.0,6528.0,Alta,2024,7,July,1,0
ADO-02196,2024-11-12,Tuesday,11:00,CDMX-TOLUCA,Norte,,42,23.0,54.8,171.0,3933.0,Baja,2024,11,November,1,0
ADO-01459,2024-07-18,Thursday,17:00,CDMX-PUEBLA,Sur,OCC,42,40.0,95.2,336.0,13440.0,Alta,2024,7,July,3,0
ADO-02267,2024-07-17,Wednesday,18:00,CDMX-TLAXCALA,Observatorio,Ejecutivo,24,14.0,58.3,240.0,3360.0,Alta,2024,7,July,2,0
ADO-00715,2024-04-09,Tuesday,18:00,CDMX-TOLUCA,Norte,Ejecutivo,24,19.0,79.2,180.0,3420.0,Baja,2024,4,April,1,0
ADO-00847,2024-11-18,Monday,12:00,CDMX-PUEBLA,Sur,ADO GL,48,32.0,66.7,308.0,9856.0,Baja,2024,11,November,0,0
ADO-00194,2024-08-04,Sunday,07:00,CDMX-PACHUCA,Observatorio,ADO GL,48,40.0,83.3,190.0,7600.0,Alta,2024,8,August,6,1
ADO-01969,2024-11-05,Tuesday,11:00,CDMX-QUERÉTARO,Sur,Primera Plus,36,22.0,61.1,304.0,6688.0,Baja,2024,11,November,1,0
ADO-00574,2024-12-14,Saturday,22:00,CDMX-TOLUCA,Sur,ADO GL,48,39.0,81.2,180.0,7020.0,Alta,2024,12,December,5,1
ADO-00947,2024-02-07,Wednesday,07:00,CDMX-QUERÉTARO,Sur,OCC,42,25.0,59.5,320.0,8000.0,Baja,2024,2,February,2,0
ADO-00504,2024-07-02,Tuesday,21:00,CDMX-TOLUCA,Observatorio,ADO GL,48,34.0,70.8,216.0,7344.0,Alta,2024,7,July,1,0
ADO-01850,2024-06-08,Saturday,16:00,CDMX-PACHUCA,TAPO,Primera Plus,36,32.0,88.9,190.0,6080.0,Baja,2024,6,June,5,1
ADO-01838,2024-06-03,Monday,13:00,CDMX-PUEBLA,TAPO,Primera Plus,36,23.0,63.9,280.0,6440.0,Baja,2024,6,June,0,0
ADO-00646,2024-07-10,Wednesday,22:00,CDMX-CUERNAVACA,Sur,OCC,42,25.0,59.5,220.0,5500.0,Alta,2024,7,July,2,0
ADO-00004,2024-10-28,Monday,06:00,CDMX-QUERÉTARO,Sur,Primera Plus,36,29.0,80.6,320.0,9280.0,Baja,2024,10,October,0,0
ADO-01819,2024-04-05,Friday,21:00,CDMX-PACHUCA,Poniente,ADO GL,48,29.0,60.4,190.0,5510.0,Baja,2024,4,April,4,0
ADO-00468,2024-11-07,Thursday,15:00,CDMX-PUEBLA,TAPO,Primera Plus,36,26.0,72.2,280.0,7280.0,Baja,2024,11,November,3,0
ADO-01346,2024-07-19,Friday,08:00,CDMX-PUEBLA,Norte,Ejecutivo,24,14.0,58.3,280.0,3920.0,Alta,2024,7,July,4,0
ADO-00006,2024-06-25,Tuesday,14:00,CDMX-CUERNAVACA,Sur,,24,14.0,58.3,264.0,3696.0,Baja,2024,6,June,1,0
ADO-01247,2024-03-26,Tuesday,07:00,CDMX-PUEBLA,Norte,OCC,42,33.0,78.6,336.0,11088.0,Baja,2024,3,March,1,0
ADO-00920,2024-07-29,Monday,17:00,CDMX-CUERNAVACA,TAPO,Ejecutivo,24,19.0,79.2,264.0,5016.0,Alta,2024,7,July,0,0
ADO-00548,2024-06-04,Tuesday,14:00,CDMX-QUERÉTARO,TAPO,OCC,42,26.0,61.9,320.0,8320.0,Baja,2024,6,June,1,0
ADO-00229,2024-12-16,Monday,08:00,CDMX-CUERNAVACA,Observatorio,OCC,42,29.0,69.0,220.0,6380.0,Alta,2024,12,December,0,0
ADO-01064,2024-09-20,Friday,19:00,CDMX-QUERÉTARO,Norte,Ejecutivo,24,14.0,58.3,320.0,4480.0,Baja,2024,9,September,4,0
ADO-00543,2024-10-17,Thursday,09:00,CDMX-CUERNAVACA,Observatorio,Ejecutivo,24,20.0,83.3,220.0,4400.0,Baja,2024,10,October,3,0
ADO-00243,2024-08-29,Thursday,10:00,CDMX-PACHUCA,Sur,OCC,42,29.0,69.0,228.0,6612.0,Alta,2024,8,August,3,0
ADO-00899,2024-02-03,Saturday,09:00,CDMX-TOLUCA,Sur,ADO GL,48,48.0,100.0,198.0,9504.0,Baja,2024,2,February,5,1
ADO-02385,2024-04-10,Wednesday,08:00,CDMX-CUERNAVACA,TAPO,Ejecutivo,24,19.0,79.2,220.0,4180.0,Baja,2024,4,April,2,0
ADO-01161,2024-12-17,Tuesday,10:00,CDMX-PACHUCA,Observatorio,OCC,42,14.0,33.3,180.5,2527.0,Alta,2024,12,December,1,0
ADO-01875,2024-05-08,Wednesday,09:00,CDMX-PACHUCA,Norte,OCC,42,40.0,95.2,190.0,7600.0,Baja,2024,5,May,2,0
ADO-02109,2024-12-05,Thursday,14:00,CDMX-TOLUCA,Norte,Primera Plus,36,21.0,58.3,216.0,4536.0,Alta,2024,12,December,3,0
ADO-01729,2024-08-18,Sunday,10:00,CDMX-TOLUCA,Poniente,Primera Plus,36,32.0,88.9,180.0,5760.0,Alta,2024,8,August,6,1
ADO-00843,2024-08-12,Monday,21:00,CDMX-CUERNAVACA,Sur,ADO GL,48,28.0,50.0,220.0,5280.0,Alta,2024,8,August,0,0
ADO-01374,2024-11-08,Friday,19:00,CDMX-PACHUCA,Sur,Primera Plus,36,21.0,58.3,190.0,3990.0,Baja,2024,11,November,4,0
ADO-02126,2024-07-02,Tuesday,09:00,CDMX-CUERNAVACA,Observatorio,Ejecutivo,24,20.0,83.3,220.0,4400.0,Alta,2024,7,July,1,0
ADO-01827,2024-03-06,Wednesday,21:00,CDMX-TLAXCALA,Observatorio,OCC,42,21.0,50.0,264.0,5544.0,Baja,2024,3,March,2,0
ADO-01527,2024-06-22,Saturday,08:00,CDMX-PACHUCA,Poniente,Primera Plus,36,36.0,100.0,209.0,7524.0,Baja,2024,6,June,5,1
ADO-01606,2024-05-17,Friday,14:00,CDMX-PACHUCA,Sur,ADO GL,48,25.0,52.1,180.5,4512.5,Baja,2024,5,May,4,0
ADO-00277,2024-03-06,Wednesday,11:00,CDMX-TLAXCALA,Sur,Primera Plus,36,24.0,66.7,288.0,6912.0,Baja,2024,3,March,2,0
ADO-00662,2024-10-08,Tuesday,08:00,CDMX-TOLUCA,TAPO,ADO GL,48,35.0,72.9,180.0,6300.0,Baja,2024,10,October,1,0
ADO-01869,2024-04-28,Sunday,08:00,CDMX-QUERÉTARO,Poniente,Primera Plus,36,27.0,86.1,320.0,9920.0,Baja,2024,4,April,6,1
ADO-02135,2024-10-17,Thursday,17:00,CDMX-CUERNAVACA,Poniente,Ejecutivo,24,18.0,75.0,220.0,3960.0,Baja,2024,10,October,3,0
ADO-02377,2024-08-16,Friday,08:00,CDMX-TOLUCA,Norte,OCC,42,31.0,73.8,180.0,5580.0,Alta,2024,8,August,4,0
ADO-01902,2024-08-31,Saturday,20:00,CDMX-PUEBLA,Norte,ADO GL,48,38.0,79.2,336.0,12768.0,Alta,2024,8,August,5,1
ADO-00315,2024-03-15,Friday,07:00,CDMX-QUERÉTARO,TAPO,ADO GL,48,45.0,93.8,320.0,14400.0,Baja,2024,3,March,4,0
ADO-01467,2024-01-04,Thursday,19:00,CDMX-PACHUCA,Poniente,ADO GL,48,48.0,100.0,180.5,8664.0,Alta,2024,1,January,3,0
ADO-01344,2024-02-12,Monday,13:00,CDMX-CUERNAVACA,Poniente,OCC,42,33.0,78.6,242.0,7986.0,Baja,2024,2,February,0,0
ADO-01889,2024-09-15,Sunday,11:00,CDMX-TOLUCA,Norte,Ejecutivo,24,28.0,79.2,180.0,3420.0,Baja,2024,9,September,6,1
ADO-00692,2024-08-20,Tuesday,08:00,CDMX-CUERNAVACA,Sur,Primera Plus,36,33.0,91.7,242.0,7986.0,Alta,2024,8,August,1,0
ADO-01542,2024-09-11,Wednesday,21:00,CDMX-CUERNAVACA,Sur,Primera Plus,36,31.0,86.1,220.0,6820.0,Baja,2024,9,September,2,0
ADO-00613,2024-02-16,Friday,15:00,CDMX-TLAXCALA,Sur,Primera Plus,36,24.0,66.7,240.0,5760.0,Baja,2024,2,February,4,0
ADO-01578,2024-12-15,Sunday,07:00,CDMX-PUEBLA,Observatorio,Primera Plus,36,36.0,100.0,280.0,10080.0,Alta,2024,12,December,6,1
ADO-00595,2024-02-08,Thursday,09:00,CDMX-PACHUCA,Poniente,ADO GL,48,44.0,91.7,209.0,9196.0,Baja,2024,2,February,3,0
ADO-02496,2024-03-04,Monday,19:00,CDMX-PACHUCA,Observatorio,ADO GL,48,43.0,89.6,209.0,8987.0,Baja,2024,3,March,0,0
ADO-01994,2024-02-02,Friday,22:00,CDMX-PUEBLA,TAPO,ADO GL,48,35.0,72.9,280.0,9800.0,Baja,2024,2,February,4,0
ADO-00623,2024-11-07,Thursday,13:00,CDMX-PACHUCA,Sur,ADO GL,48,42.0,87.5,190.0,7980.0,Baja,2024,11,November,3,0
ADO-01847,2024-09-01,Sunday,09:00,CDMX-CUERNAVACA,Norte,ADO GL,48,48.0,100.0,220.0,10560.0,Baja,2024,9,September,6,1
ADO-01494,2024-07-05,Friday,17:00,CDMX-QUERÉTARO,Poniente,OCC,42,34.0,81.0,320.0,10880.0,Alta,2024,7,July,4,0
ADO-02315,2024-11-05,Tuesday,07:00,CDMX-TOLUCA,Norte,ADO GL,48,42.0,87.5,216.0,9072.0,Baja,2024,11,November,1,0
ADO-00228,2024-02-13,Tuesday,18:00,CDMX-QUERÉTARO,Poniente,ADO GL,48,32.0,66.7,304.0,9728.0,Baja,2024,2,February,1,0
ADO-02141,2024-02-29,Thursday,08:00,CDMX-PACHUCA,Poniente,ADO GL,48,39.0,81.2,190.0,7410.0,Baja,2024,2,February,3,0
ADO-01170,2024-02-29,Thursday,11:00,CDMX-PUEBLA,Sur,OCC,42,31.0,73.8,266.0,8246.0,Baja,2024,2,February,3,0
ADO-00109,2024-07-07,Sunday,22:00,CDMX-TOLUCA,Sur,ADO GL,48,42.0,87.5,171.0,7182.0,Alta,2024,7,July,6,1
ADO-01743,2024-11-09,Saturday,21:00,CDMX-PUEBLA,Norte,Primera Plus,36,30.0,83.3,266.0,7980.0,Baja,2024,11,November,5,1
ADO-00067,2024-11-15,Friday,09:00,CDMX-QUERÉTARO,Observatorio,ADO GL,48,37.0,77.1,320.0,11840.0,Baja,2024,11,November,4,0
ADO-01418,2024-10-29,Tuesday,09:00,CDMX-QUERÉTARO,TAPO,OCC,42,34.0,81.0,384.0,13056.0,Baja,2024,10,October,1,0
ADO-02273,2024-07-20,Saturday,15:00,CDMX-PUEBLA,TAPO,OCC,42,32.0,76.2,308.0,9856.0,Alta,2024,7,July,5,1
ADO-00025,2024-08-31,Saturday,11:00,CDMX-CUERNAVACA,Observatorio,ADO GL,48,37.0,77.1,264.0,9768.0,Alta,2024,8,August,5,1
ADO-01236,2024-02-20,Tuesday,11:00,CDMX-CUERNAVACA,Poniente,ADO GL,48,40.0,83.3,220.0,8800.0,Baja,2024,2,February,1,0
ADO-02087,2024-01-21,Sunday,14:00,CDMX-TOLUCA,Sur,Ejecutivo,24,18.0,75.0,198.0,3564.0,Alta,2024,1,January,6,1
ADO-00145,2024-05-02,Thursday,18:00,CDMX-CUERNAVACA,Sur,Primera Plus,36,29.0,80.6,220.0,6380.0,Baja,2024,5,May,3,0
ADO-00537,2024-07-17,Wednesday,19:00,CDMX-CUERNAVACA,Observatorio,OCC,42,29.0,69.0,220.0,6380.0,Alta,2024,7,July,2,0
ADO-00812,2024-12-23,Monday,10:00,CDMX-PUEBLA,Observatorio,OCC,42,25.0,59.5,280.0,7000.0,Alta,2024,12,December,0,0
ADO-01777,2024-02-01,Thursday,14:00,CDMX-PACHUCA,TAPO,ADO GL,48,27.0,56.2,180.5,4873.5,Baja,2024,2,February,3,0
ADO-01498,2024-10-09,Wednesday,10:00,CDMX-TLAXCALA,Norte,ADO GL,48,38.0,79.2,228.0,8664.0,Baja,2024,10,October,2,0
ADO-00086,2024-06-01,Saturday,18:00,CDMX-TLAXCALA,Observatorio,OCC,42,28.0,92.9,228.0,8892.0,Baja,2024,6,June,5,1
ADO-01255,2024-11-28,Thursday,08:00,CDMX-PACHUCA,Sur,Ejecutivo,24,22.0,91.7,180.5,3971.0,Baja,2024,11,November,3,0
ADO-02084,2024-06-16,Sunday,09:00,CDMX-PUEBLA,Observatorio,ADO GL,48,34.0,70.8,280.0,9520.0,Baja,2024,6,June,6,1
ADO-02064,2024-12-04,Wednesday,07:00,CDMX-PUEBLA,TAPO,OCC,42,33.0,78.6,280.0,9240.0,Alta,2024,12,December,2,0
ADO-02422,2024-07-04,Thursday,18:00,CDMX-TOLUCA,Observatorio,OCC,42,39.0,92.9,180.0,7020.0,Alta,2024,7,July,3,0
ADO-01709,2024-11-05,Tuesday,22:00,CDMX-PUEBLA,Poniente,Ejecutivo,24,15.0,62.5,280.0,4200.0,Baja,2024,11,November,1,0
ADO-00485,2024-04-28,Sunday,19:00,CDMX-CUERNAVACA,Sur,ADO GL,48,43.0,89.6,209.0,8987.0,Baja,2024,4,April,6,1
ADO-02245,2024-01-10,Wednesday,22:00,CDMX-QUERÉTARO,Sur,Ejecutivo,24,20.0,83.3,320.0,6400.0,Alta,2024,1,January,2,0
ADO-02406,2024-09-23,Monday,06:00,CDMX-QUERÉTARO,Sur,OCC,42,34.0,81.0,320.0,10880.0,Baja,2024,9,September,0,0
ADO-00739,2024-05-10,Friday,09:00,CDMX-TOLUCA,Norte,OCC,42,41.0,97.6,180.0,7380.0,Baja,2024,5,May,4,0
ADO-01812,2024-05-31,Friday,09:00,CDMX-PUEBLA,Sur,OCC,42,34.0,81.0,308.0,10472.0,Baja,2024,5,May,4,0
ADO-02207,2024-11-15,Friday,06:00,CDMX-PUEBLA,Sur,ADO GL,48,39.0,81.2,280.0,10920.0,Baja,2024,11,November,4,0
ADO-02482,2024-06-16,Sunday,08:00,CDMX-PUEBLA,Observatorio,Primera Plus,36,36.0,100.0,336.0,12096.0,Baja,2024,6,June,6,1
ADO-01784,2024-09-18,Wednesday,22:00,CDMX-PACHUCA,Poniente,ADO GL,48,35.0,72.9,209.0,7315.0,Baja,2024,9,September,2,0
ADO-00363,2024-09-11,Wednesday,09:00,CDMX-TOLUCA,Norte,OCC,42,33.0,78.6,180.0,5940.0,Baja,2024,9,September,2,0
ADO-00750,2024-12-01,Sunday,15:00,CDMX-TOLUCA,Poniente,Primera Plus,36,24.0,66.7,171.0,4104.0,Alta,2024,12,December,6,1
ADO-01848,2024-02-12,Monday,11:00,CDMX-PUEBLA,Sur,Primera Plus,36,19.0,52.8,336.0,6384.0,Baja,2024,2,February,0,0
ADO-01647,2024-12-22,Sunday,21:00,CDMX-TOLUCA,Norte,Ejecutivo,24,19.0,79.2,216.0,4104.0,Alta,2024,12,December,6,1
ADO-01027,2024-04-09,Tuesday,22:00,CDMX-CUERNAVACA,Norte,Primera Plus,36,23.0,63.9,220.0,5060.0,Baja,2024,4,April,1,0
ADO-01031,2024-06-06,Thursday,08:00,CDMX-TOLUCA,Sur,Primera Plus,36,27.0,75.0,171.0,4617.0,Baja,2024,6,June,3,0
ADO-01912,2024-08-22,Thursday,11:00,CDMX-TOLUCA,TAPO,OCC,42,38.0,90.5,171.0,6498.0,Alta,2024,8,August,3,0
ADO-01336,2024-03-30,Saturday,13:00,CDMX-TOLUCA,Observatorio,Primera Plus,36,29.0,80.6,171.0,4959.0,Baja,2024,3,March,5,1
ADO-02078,2024-08-03,Saturday,20:00,CDMX-TOLUCA,Poniente,ADO GL,48,47.0,97.9,171.0,8037.0,Alta,2024,8,August,5,1
ADO-01711,2024-09-04,Wednesday,13:00,CDMX-PUEBLA,Observatorio,ADO GL,48,37.0,77.1,266.0,9842.0,Baja,2024,9,September,2,0
ADO-00666,2024-06-10,Monday,11:00,CDMX-TOLUCA,Norte,Ejecutivo,24,15.0,62.5,180.0,2700.0,Baja,2024,6,June,0,0
ADO-00365,2024-10-26,Saturday,19:00,CDMX-CUERNAVACA,Poniente,ADO GL,48,48.0,100.0,220.0,10560.0,Baja,2024,10,October,5,1
ADO-02217,2024-01-02,Tuesday,13:00,CDMX-TOLUCA,TAPO,Primera Plus,36,21.0,58.3,171.0,3591.0,Alta,2024,1,January,1,0
ADO-01240,2024-05-02,Thursday,13:00,CDMX-TLAXCALA,Observatorio,OCC,42,28.0,83.3,288.0,10080.0,Baja,2024,5,May,3,0
ADO-00078,2024-03-03,Sunday,10:00,CDMX-TOLUCA,Observatorio,OCC,42,34.0,81.0,216.0,7344.0,Baja,2024,3,March,6,1
ADO-00028,2024-01-11,Thursday,13:00,CDMX-CUERNAVACA,TAPO,Primera Plus,36,25.0,69.4,220.0,5500.0,Alta,2024,1,January,3,0
ADO-00474,2024-10-20,Sunday,09:00,CDMX-PACHUCA,Observatorio,Primera Plus,36,36.0,100.0,190.0,6840.0,Baja,2024,10,October,6,1
ADO-00526,2024-03-28,Thursday,11:00,CDMX-TOLUCA,Observatorio,Ejecutivo,24,10.0,41.7,180.0,1800.0,Baja,2024,3,March,3,0
ADO-00726,2024-09-09,Monday,06:00,CDMX-CUERNAVACA,Sur,Ejecutivo,24,15.0,62.5,220.0,3300.0,Baja,2024,9,September,0,0
ADO-00056,2024-05-07,Tuesday,09:00,CDMX-PACHUCA,Observatorio,ADO GL,48,43.0,89.6,209.0,8987.0,Baja,2024,5,May,1,0
ADO-00639,2024-11-01,Friday,15:00,CDMX-PUEBLA,Observatorio,OCC,42,20.0,47.6,336.0,6720.0,Baja,2024,11,November,4,0
ADO-00303,2024-01-09,Tuesday,16:00,CDMX-QUERÉTARO,Sur,Ejecutivo,24,17.0,70.8,384.0,6528.0,Alta,2024,1,January,1,0
ADO-00719,2024-09-03,Tuesday,14:00,CDMX-PUEBLA,Sur,Ejecutivo,24,14.0,58.3,266.0,3724.0,Baja,2024,9,September,1,0
ADO-02191,2024-11-17,Sunday,09:00,CDMX-PUEBLA,TAPO,Ejecutivo,24,19.0,79.2,280.0,5320.0,Baja,2024,11,November,6,1
ADO-01915,2024-03-22,Friday,09:00,CDMX-QUERÉTARO,Observatorio,OCC,42,24.0,57.1,304.0,7296.0,Baja,2024,3,March,4,0
ADO-00625,2024-09-19,Thursday,16:00,CDMX-QUERÉTARO,Poniente,,36,30.0,83.3,320.0,9600.0,Baja,2024,9,September,3,0
ADO-00008,2024-01-24,Wednesday,13:00,CDMX-PACHUCA,TAPO,ADO GL,48,35.0,72.9,190.0,6650.0,Alta,2024,1,January,2,0
ADO-01281,2024-09-03,Tuesday,20:00,CDMX-PACHUCA,Poniente,Primera Plus,36,23.0,63.9,190.0,4370.0,Baja,2024,9,September,1,0
ADO-01050,2024-09-26,Thursday,09:00,CDMX-CUERNAVACA,Sur,OCC,42,40.0,95.2,220.0,8800.0,Baja,2024,9,September,3,0
