id_corrida,fecha,dia_semana,horario_salida,ruta,terminal_origen,tipo_unidad,capacidad,pasajeros,ocupacion_pct,precio_boleto,ingresos_totales,temporada
ADO-02157,12/05/2024,Sunday,15:00,CDMX-Toluca,Norte,Primera Plus,36,28.0,77.8,198.0,5544.0,Baja
ADO-00588,2024-08-15,Thursday,09:00,CDMX-Toluca,Sur,ADO GL,48,33.0,68.8,171.0,5643.0,Alta
ADO-01630,2024-09-06,Friday,20:00,CDMX-Toluca,Observatorio,OCC,42,31.0,73.8,171.0,5301.0,Baja
ADO-00222,01/02/2024,Thursday,09:00,CDMX - Toluca,TAPO,ADO GL,48,27.0,56.2,216.0,5832.0,Baja
ADO-00376,2024-04-25,Thursday,08:00,CDMX-Queretaro,TAPO,Ejecutivo,24,16.0,66.7,352.0,5632.0,Baja
ADO-00334,06-11-2024,Wednesday,19:00,cdmx-queretaro,Observatorio,OCC,42,30.0,71.4,304.0,9120.0,Baja
ADO-01833,11/01/2024,Thursday,18:00,CDMX-Tlaxcala,Norte,Ejecutivo,24,21.0,87.5,240.0,5040.0,Alta
ADO-02368,2024-10-23,Wednesday,18:00,CDMX-cuernavaca,Poniente,,42,24.0,57.1,220.0,5280.0,Baja
ADO-01119,2024-11-25,Monday,07:00,CDMX-Toluca,TAPO,ADO GL,48,39.0,81.2,198.0,7722.0,Baja
ADO-01443,2024-01-18,Thursday,09:00,cdmx - puebla,Norte,ADO GL,48,39.0,81.2,336.0,13104.0,Alta
ADO-00911,2024/09/18,Wednesday,10:00,CDMX-Toluca,TAPO,ADO GL,48,29.0,60.4,180.0,5220.0,Baja
ADO-00777,2024-12-25,Wednesday,09:00,CDMX-Cuernavaca,Sur,Primera Plus,36,25.0,69.4,220.0,5500.0,Alta
ADO-01785,2024/01/17,Wednesday,10:00,CDMX-Pachuca,TAPO,OCC,42,27.0,64.3,190.0,5130.0,Alta
ADO-00329,2024-03-12,Tuesday,16:00,CDMX - Toluca,TAPO,Primera Plus,36,26.0,72.2,180.0,4680.0,Baja
ADO-01343,2024-05-08,Wednesday,10:00,cdmx - puebla,Sur,ADO GL,48,33.0,68.8,308.0,10164.0,Baja
ADO-00321,26/11/2024,Tuesday,08:00,CDMX-Puebla,Observatorio,Primera Plus,36,29.0,80.6,266.0,7714.0,Baja
ADO-02051,02-08-2024,Friday,11:00,CDMX - Puebla,Poniente,Primera Plus,36,26.0,72.2,280.0,7280.0,Alta
ADO-00013,17-10-2024,Thursday,16:00,CDMX - Pachuca,Sur,Primera Plus,36,24.0,66.7,209.0,5016.0,Baja
ADO-00898,2024-07-05,Friday,11:00,CDMX-Toluca,Norte,ADO GL,48,32.0,66.7,198.0,6336.0,Alta
ADO-00172,2024-06-04,Tuesday,09:00,CDMX - Toluca,Poniente,Ejecutivo,24,16.0,66.7,216.0,3456.0,Baja
ADO-00261,19-12-2024,Thursday,17:00,CDMX - Toluca,TAPO,OCC,42,28.0,66.7,171.0,4788.0,Alta
ADO-02281,2024-01-16,Tuesday,07:00,CDMX-cuernavaca,Norte,Ejecutivo,24,14.0,58.3,220.0,3080.0,Alta
ADO-00690,03/09/2024,Tuesday,13:00,CDMX - Puebla,Observatorio,OCC,42,29.0,69.0,280.0,8120.0,Baja
ADO-00902,2024-07-30,Tuesday,13:00,CDMX-Querétaro,Sur,Primera Plus,36,21.0,58.3,352.0,7392.0,Alta
ADO-00259,2024-08-08,Thursday,11:00,CDMX-cuernavaca,Norte,ADO GL,48,33.0,68.8,220.0,7260.0,Alta
ADO-00845,2024-10-19,Saturday,22:00,CDMX-cuernavaca,Observatorio,Ejecutivo,24,20.0,83.3,220.0,4400.0,Baja
ADO-02321,2024-09-05,Thursday,06:00,CDMX-Querétaro,Poniente,OCC,42,29.0,69.0,352.0,10208.0,Baja
ADO-00139,27/07/2024,Saturday,13:00,cdmx - puebla,Sur,Ejecutivo,24,22.0,91.7,280.0,6160.0,Alta
ADO-01574,29/12/2024,Sunday,20:00,CDMX-Tlaxcala,Sur,ADO GL,48,32.0,66.7,240.0,7680.0,Alta
ADO-00320,2024-03-21,Thursday,21:00,CDMX-Toluca,Poniente,OCC,42,26.0,61.9,180.0,4680.0,Baja
ADO-00654,2024-11-12,Tuesday,07:00,cdmx - puebla,Norte,Ejecutivo,24,16.0,66.7,336.0,5376.0,Baja
ADO-01939,2024-03-16,Saturday,09:00,CDMX-cuernavaca,Observatorio,OCC,42,42.0,100.0,209.0,8778.0,Baja
ADO-02040,2024-04-16,Tuesday,07:00,CDMX-Toluca,Sur,OCC,42,24.0,57.1,198.0,4752.0,Baja
ADO-00559,2024/11/29,Friday,22:00,CDMX-Toluca,TAPO,,24,16.0,66.7,198.0,3168.0,Baja
ADO-00140,2024/03/19,Tuesday,15:00,CDMX - Toluca,Sur,ADO GL,48,24.0,50.0,198.0,4752.0,Baja
ADO-00113,2024-07-03,Wednesday,15:00,CDMX - Puebla,Observatorio,Ejecutivo,24,15.0,62.5,280.0,4200.0,Alta
ADO-00532,22/11/2024,Friday,08:00,CDMX-Queretaro,TAPO,OCC,42,25.0,59.5,320.0,8000.0,Baja
ADO-00225,2024-01-27,Saturday,16:00,CDMX-Tlaxcala,Norte,Ejecutivo,24,19.0,79.2,240.0,4560.0,Alta
ADO-00724,03-05-2024,Friday,12:00,CDMX-Queretaro,Poniente,Primera Plus,36,26.0,72.2,320.0,,Baja
ADO-02339,10/07/2024,Wednesday,20:00,CDMX-Toluca,Poniente,Primera Plus,36,29.900000000000002,63.9,198.0,4554.0,Alta
ADO-02155,2024-05-03,Friday,16:00,CDMX-Pachuca,Sur,Primera Plus,36,17.0,47.2,190.0,3230.0,Baja
ADO-01434,2024-11-28,Thursday,14:00,CDMX-Toluca,Norte,OCC,42,24.0,57.1,180.0,4320.0,Baja
ADO-00326,2024-08-22,Thursday,14:00,CDMX-Pachuca,TAPO,Primera Plus,36,18.0,50.0,180.5,3249.0,Alta
ADO-01324,2024/07/16,Tuesday,21:00,CDMX-Querétaro,Norte,Ejecutivo,24,17.0,70.8,384.0,6528.0,Alta
ADO-02196,12-11-2024,Tuesday,11:00,CDMX-Toluca,Norte,,42,23.0,54.8,171.0,3933.0,Baja
ADO-01459,2024-07-18,Thursday,17:00,CDMX - Puebla,Sur,OCC,42,40.0,95.2,336.0,,Alta
ADO-01343,2024-05-08,Wednesday,10:00,cdmx - puebla,Sur,ADO GL,48,33.0,68.8,308.0,10164.0,Baja
ADO-02267,2024-07-17,Wednesday,18:00,CDMX-Tlaxcala,Observatorio,Ejecutivo,24,14.0,58.3,240.0,3360.0,Alta
ADO-00715,2024-04-09,Tuesday,18:00,CDMX - Toluca,Norte,Ejecutivo,24,19.0,79.2,180.0,3420.0,Baja
ADO-00847,18-11-2024,Monday,12:00,CDMX-Puebla,Sur,ADO GL,48,32.0,66.7,308.0,9856.0,Baja
ADO-00194,2024-08-04,Sunday,07:00,CDMX - Pachuca,Observatorio,ADO GL,48,40.0,83.3,190.0,7600.0,Alta
ADO-01969,2024/11/05,Tuesday,11:00,cdmx-queretaro,Sur,Primera Plus,36,22.0,61.1,304.0,6688.0,Baja
ADO-00574,14-12-2024,Saturday,22:00,CDMX-Toluca,Sur,ADO GL,48,39.0,81.2,180.0,7020.0,Alta
ADO-00947,2024/02/07,Wednesday,07:00,CDMX-Queretaro,Sur,OCC,42,25.0,59.5,320.0,8000.0,Baja
ADO-00504,2024-07-02,Tuesday,21:00,CDMX - Toluca,Observatorio,ADO GL,48,34.0,70.8,216.0,7344.0,Alta
ADO-01850,08/06/2024,Saturday,16:00,CDMX - Pachuca,TAPO,Primera Plus,36,32.0,88.9,190.0,6080.0,Baja
ADO-01838,03/06/2024,Monday,13:00,CDMX-Puebla,TAPO,Primera Plus,36,23.0,63.9,280.0,6440.0,Baja
ADO-00646,2024-07-10,Wednesday,22:00,CDMX-Cuernavaca,Sur,OCC,42,25.0,59.5,220.0,5500.0,Alta
ADO-00004,2024-10-28,Monday,06:00,CDMX-Queretaro,Sur,Primera Plus,36,29.0,80.6,320.0,,Baja
ADO-01819,05/04/2024,Friday,21:00,CDMX - Pachuca,Poniente,ADO GL,48,29.0,60.4,190.0,,Baja
ADO-00468,07/11/2024,Thursday,15:00,CDMX-Puebla,TAPO,Primera Plus,36,26.0,72.2,280.0,7280.0,Baja
ADO-01346,2024-07-19,Friday,08:00,CDMX - Puebla,Norte,Ejecutivo,24,14.0,58.3,280.0,3920.0,Alta
ADO-00006,2024-06-25,Tuesday,14:00,CDMX-cuernavaca,Sur,,24,14.0,58.3,264.0,3696.0,Baja
ADO-01247,2024-03-26,Tuesday,07:00,CDMX-Puebla,Norte,OCC,42,33.0,78.6,336.0,11088.0,Baja
ADO-00920,2024-07-29,Monday,17:00,CDMX-Cuernavaca,TAPO,Ejecutivo,24,19.0,79.2,264.0,5016.0,Alta
ADO-00548,2024-06-04,Tuesday,14:00,CDMX-Queretaro,TAPO,OCC,42,26.0,61.9,320.0,8320.0,Baja
ADO-00229,2024-12-16,Monday,08:00,CDMX-Cuernavaca,Observatorio,OCC,42,29.0,69.0,220.0,6380.0,Alta
ADO-01064,2024-09-20,Friday,19:00,CDMX-Querétaro,Norte,Ejecutivo,24,14.0,58.3,320.0,4480.0,Baja
ADO-00543,17/10/2024,Thursday,09:00,CDMX-cuernavaca,Observatorio,Ejecutivo,24,20.0,83.3,220.0,4400.0,Baja
ADO-00243,2024-08-29,Thursday,10:00,CDMX - Pachuca,Sur,OCC,42,29.0,69.0,228.0,6612.0,Alta
ADO-00899,03-02-2024,Saturday,09:00,CDMX - Toluca,Sur,ADO GL,48,48.0,100.0,198.0,9504.0,Baja
ADO-02385,10-04-2024,Wednesday,08:00,CDMX-cuernavaca,TAPO,Ejecutivo,24,19.0,79.2,220.0,4180.0,Baja
ADO-01161,17/12/2024,Tuesday,10:00,CDMX - Pachuca,Observatorio,OCC,42,14.0,33.3,180.5,2527.0,Alta
ADO-01875,2024-05-08,Wednesday,09:00,CDMX-Pachuca,Norte,OCC,42,40.0,95.2,190.0,7600.0,Baja
ADO-02109,2024-12-05,Thursday,14:00,CDMX-Toluca,Norte,Primera Plus,36,21.0,58.3,216.0,4536.0,Alta
ADO-01729,2024-08-18,Sunday,10:00,CDMX-Toluca,Poniente,Primera Plus,36,32.0,88.9,180.0,5760.0,Alta
ADO-01852,06/10/2024,Sunday,16:00,CDMX - Toluca,Norte,Primera Plus,36,36.0,100.0,198.0,7128.0,Baja
ADO-00843,2024-08-12,Monday,21:00,CDMX-cuernavaca,Sur,ADO GL,48,,50.0,220.0,5280.0,Alta
ADO-01374,08/11/2024,Friday,19:00,CDMX - Pachuca,Sur,Primera Plus,36,21.0,58.3,190.0,3990.0,Baja
ADO-02126,2024-07-02,Tuesday,09:00,CDMX-cuernavaca,Observatorio,Ejecutivo,24,20.0,83.3,220.0,4400.0,Alta
ADO-01827,06/03/2024,Wednesday,21:00,CDMX-Tlaxcala,Observatorio,OCC,42,21.0,50.0,264.0,5544.0,Baja
ADO-01527,22/06/2024,Saturday,08:00,CDMX - Pachuca,Poniente,Primera Plus,36,36.0,100.0,209.0,7524.0,Baja
ADO-01606,2024-05-17,Friday,14:00,CDMX-Pachuca,Sur,ADO GL,48,25.0,52.1,180.5,4512.5,Baja
ADO-00277,2024/03/06,Wednesday,11:00,CDMX-Tlaxcala,Sur,Primera Plus,36,24.0,66.7,288.0,6912.0,Baja
ADO-00662,2024-10-08,Tuesday,08:00,CDMX - Toluca,TAPO,ADO GL,48,35.0,72.9,180.0,6300.0,Baja
ADO-01869,2024-04-28,Sunday,08:00,CDMX-Querétaro,Poniente,Primera Plus,36,,86.1,320.0,9920.0,Baja
ADO-02135,17/10/2024,Thursday,17:00,CDMX-cuernavaca,Poniente,Ejecutivo,24,18.0,75.0,220.0,3960.0,Baja
ADO-02377,2024-08-16,Friday,08:00,CDMX-Toluca,Norte,OCC,42,31.0,73.8,180.0,5580.0,Alta
ADO-01902,2024-08-31,Saturday,20:00,CDMX - Puebla,Norte,ADO GL,48,38.0,79.2,336.0,12768.0,Alta
ADO-00315,2024/03/15,Friday,07:00,CDMX-Queretaro,TAPO,ADO GL,48,45.0,93.8,320.0,14400.0,Baja
ADO-01467,04/01/2024,Thursday,19:00,CDMX - Pachuca,Poniente,ADO GL,48,48.0,100.0,180.5,8664.0,Alta
ADO-01344,12-02-2024,Monday,13:00,CDMX-Cuernavaca,Poniente,OCC,42,33.0,78.6,242.0,7986.0,Baja
ADO-01889,2024-09-15,Sunday,11:00,CDMX-Toluca,Norte,Ejecutivo,24,,79.2,180.0,3420.0,Baja
ADO-00692,2024-08-20,Tuesday,08:00,CDMX-cuernavaca,Sur,Primera Plus,36,33.0,91.7,242.0,7986.0,Alta
ADO-01542,2024-09-11,Wednesday,21:00,CDMX-Cuernavaca,Sur,Primera Plus,36,31.0,86.1,220.0,6820.0,Baja
ADO-00613,2024-02-16,Friday,15:00,CDMX-Tlaxcala,Sur,Primera Plus,36,24.0,66.7,240.0,5760.0,Baja
ADO-00425,2024-07-15,Monday,22:00,CDMX-Cuernavaca,Sur,OCC,42,39.0,71.4,209.0,6270.0,Alta
ADO-01578,2024-12-15,Sunday,07:00,CDMX-Puebla,Observatorio,Primera Plus,36,36.0,100.0,280.0,10080.0,Alta
ADO-00595,2024/02/08,Thursday,09:00,CDMX - Pachuca,Poniente,ADO GL,48,44.0,91.7,209.0,9196.0,Baja
ADO-02496,2024-03-04,Monday,19:00,CDMX - Pachuca,Observatorio,ADO GL,48,43.0,89.6,209.0,8987.0,Baja
ADO-01994,2024-02-02,Friday,22:00,CDMX - Puebla,TAPO,ADO GL,48,35.0,72.9,280.0,9800.0,Baja
ADO-00623,2024/11/07,Thursday,13:00,CDMX - Pachuca,Sur,ADO GL,48,42.0,87.5,190.0,7980.0,Baja
ADO-01847,01-09-2024,Sunday,09:00,CDMX-cuernavaca,Norte,ADO GL,48,48.0,100.0,220.0,10560.0,Baja
ADO-01494,05-07-2024,Friday,17:00,CDMX-Queretaro,Poniente,OCC,42,34.0,81.0,320.0,10880.0,Alta
ADO-02315,05/11/2024,Tuesday,07:00,CDMX - Toluca,Norte,ADO GL,48,42.0,87.5,216.0,9072.0,Baja
ADO-00228,13/02/2024,Tuesday,18:00,CDMX-Queretaro,Poniente,ADO GL,48,32.0,66.7,304.0,9728.0,Baja
ADO-02141,2024-02-29,Thursday,08:00,CDMX-Pachuca,Poniente,ADO GL,48,39.0,81.2,190.0,7410.0,Baja
ADO-01170,2024-02-29,Thursday,11:00,CDMX-Puebla,Sur,OCC,42,31.0,73.8,266.0,8246.0,Baja
ADO-00109,2024-07-07,Sunday,22:00,CDMX - Toluca,Sur,ADO GL,48,42.0,87.5,171.0,7182.0,Alta
ADO-01743,2024-11-09,Saturday,21:00,cdmx - puebla,Norte,Primera Plus,36,30.0,83.3,266.0,7980.0,Baja
ADO-00067,15/11/2024,Friday,09:00,cdmx-queretaro,Observatorio,ADO GL,48,37.0,77.1,320.0,11840.0,Baja
ADO-01418,29-10-2024,Tuesday,09:00,CDMX-Querétaro,TAPO,OCC,42,34.0,81.0,384.0,13056.0,Baja
ADO-02273,20/07/2024,Saturday,15:00,cdmx - puebla,TAPO,OCC,42,32.0,76.2,308.0,9856.0,Alta
ADO-00025,2024-08-31,Saturday,11:00,CDMX-Cuernavaca,Observatorio,ADO GL,48,37.0,77.1,264.0,9768.0,Alta
ADO-01236,2024-02-20,Tuesday,11:00,CDMX-Cuernavaca,Poniente,ADO GL,48,40.0,83.3,220.0,8800.0,Baja
ADO-02087,2024-01-21,Sunday,14:00,CDMX-Toluca,Sur,Ejecutivo,24,18.0,75.0,198.0,3564.0,Alta
ADO-00145,2024-05-02,Thursday,18:00,CDMX-cuernavaca,Sur,Primera Plus,36,29.0,80.6,220.0,6380.0,Baja
ADO-00537,2024-07-17,Wednesday,19:00,CDMX-Cuernavaca,Observatorio,OCC,42,29.0,69.0,220.0,6380.0,Alta
ADO-00812,2024-12-23,Monday,10:00,CDMX - Puebla,Observatorio,OCC,42,25.0,59.5,280.0,7000.0,Alta
ADO-01777,01-02-2024,Thursday,14:00,CDMX - Pachuca,TAPO,ADO GL,48,27.0,56.2,180.5,4873.5,Baja
ADO-01498,09-10-2024,Wednesday,10:00,CDMX-Tlaxcala,Norte,ADO GL,48,38.0,79.2,228.0,8664.0,Baja
ADO-00086,01/06/2024,Saturday,18:00,CDMX-Tlaxcala,Observatorio,OCC,42,,92.9,228.0,8892.0,Baja
ADO-01255,2024-11-28,Thursday,08:00,CDMX-Pachuca,Sur,Ejecutivo,24,22.0,91.7,180.5,3971.0,Baja
ADO-02084,16/06/2024,Sunday,09:00,CDMX-Puebla,Observatorio,ADO GL,48,34.0,70.8,280.0,9520.0,Baja
ADO-02064,2024/12/04,Wednesday,07:00,CDMX - Puebla,TAPO,OCC,42,33.0,78.6,280.0,9240.0,Alta
ADO-02422,2024-07-04,Thursday,18:00,CDMX-Toluca,Observatorio,OCC,42,39.0,92.9,180.0,7020.0,Alta
ADO-01709,2024-11-05,Tuesday,22:00,cdmx - puebla,Poniente,Ejecutivo,24,15.0,62.5,280.0,4200.0,Baja
ADO-00485,2024-04-28,Sunday,19:00,CDMX-Cuernavaca,Sur,ADO GL,48,43.0,89.6,209.0,8987.0,Baja
ADO-01655,17-02-2024,Saturday,15:00,CDMX-Queretaro,Norte,Ejecutivo,24,27.3,87.5,384.0,8064.0,Baja
ADO-02245,10/01/2024,Wednesday,22:00,cdmx-queretaro,Sur,Ejecutivo,24,20.0,83.3,320.0,6400.0,Alta
ADO-02406,23/09/2024,Monday,06:00,cdmx-queretaro,Sur,OCC,42,34.0,81.0,320.0,10880.0,Baja
ADO-00739,2024-05-10,Friday,09:00,CDMX - Toluca,Norte,OCC,42,41.0,97.6,180.0,7380.0,Baja
ADO-01812,2024-05-31,Friday,09:00,cdmx - puebla,Sur,OCC,42,34.0,81.0,308.0,10472.0,Baja
ADO-02207,2024/11/15,Friday,06:00,CDMX-Puebla,Sur,ADO GL,48,39.0,81.2,280.0,10920.0,Baja
ADO-02482,2024-06-16,Sunday,08:00,CDMX - Puebla,Observatorio,Primera Plus,36,36.0,100.0,336.0,12096.0,Baja
ADO-01784,18-09-2024,Wednesday,22:00,CDMX - Pachuca,Poniente,ADO GL,48,35.0,72.9,209.0,7315.0,Baja
ADO-00363,2024-09-11,Wednesday,09:00,CDMX - Toluca,Norte,OCC,42,33.0,78.6,180.0,5940.0,Baja
ADO-00750,2024-12-01,Sunday,15:00,CDMX-Toluca,Poniente,Primera Plus,36,24.0,66.7,171.0,4104.0,Alta
ADO-01848,2024-02-12,Monday,11:00,cdmx - puebla,Sur,Primera Plus,36,19.0,52.8,336.0,6384.0,Baja
ADO-01647,2024-12-22,Sunday,21:00,CDMX - Toluca,Norte,Ejecutivo,24,19.0,79.2,216.0,4104.0,Alta
ADO-01027,2024-04-09,Tuesday,22:00,CDMX-cuernavaca,Norte,Primera Plus,36,23.0,63.9,220.0,5060.0,Baja
ADO-01031,2024/06/06,Thursday,08:00,CDMX - Toluca,Sur,Primera Plus,36,27.0,75.0,171.0,4617.0,Baja
ADO-01912,2024-08-22,Thursday,11:00,CDMX-Toluca,TAPO,OCC,42,38.0,90.5,171.0,6498.0,Alta
ADO-01336,2024-03-30,Saturday,13:00,CDMX-Toluca,Observatorio,Primera Plus,36,29.0,80.6,171.0,,Baja
ADO-02078,2024/08/03,Saturday,20:00,CDMX - Toluca,Poniente,ADO GL,48,47.0,97.9,171.0,8037.0,Alta
ADO-01711,2024-09-04,Wednesday,13:00,CDMX - Puebla,Observatorio,ADO GL,48,37.0,77.1,266.0,9842.0,Baja
ADO-00666,10/06/2024,Monday,11:00,CDMX-Toluca,Norte,Ejecutivo,24,15.0,62.5,180.0,2700.0,Baja
ADO-00365,2024-10-26,Saturday,19:00,CDMX-cuernavaca,Poniente,ADO GL,48,48.0,100.0,220.0,10560.0,Baja
ADO-02217,2024-01-02,Tuesday,13:00,CDMX-Toluca,TAPO,Primera Plus,36,21.0,58.3,171.0,3591.0,Alta
ADO-01240,2024-05-02,Thursday,13:00,CDMX-Tlaxcala,Observatorio,OCC,42,,83.3,288.0,10080.0,Baja
ADO-00078,2024-03-03,Sunday,10:00,CDMX - Toluca,Observatorio,OCC,42,34.0,81.0,216.0,7344.0,Baja
ADO-00028,11/01/2024,Thursday,13:00,CDMX-cuernavaca,TAPO,Primera Plus,36,25.0,69.4,220.0,5500.0,Alta
ADO-00474,2024-10-20,Sunday,09:00,CDMX-Pachuca,Observatorio,Primera Plus,36,36.0,100.0,190.0,6840.0,Baja
ADO-00526,2024-03-28,Thursday,11:00,CDMX-Toluca,Observatorio,Ejecutivo,24,10.0,41.7,180.0,,Baja
ADO-00726,09/09/2024,Monday,06:00,CDMX-cuernavaca,Sur,Ejecutivo,24,15.0,62.5,220.0,3300.0,Baja
ADO-00056,2024/05/07,Tuesday,09:00,CDMX-Pachuca,Observatorio,ADO GL,48,43.0,89.6,209.0,8987.0,Baja
ADO-00639,2024-11-01,Friday,15:00,CDMX-Puebla,Observatorio,OCC,42,20.0,47.6,336.0,6720.0,Baja
ADO-00303,2024-01-09,Tuesday,16:00,cdmx-queretaro,Sur,Ejecutivo,24,17.0,70.8,384.0,6528.0,Alta
ADO-00719,03/09/2024,Tuesday,14:00,cdmx - puebla,Sur,Ejecutivo,24,14.0,58.3,266.0,3724.0,Baja
ADO-02191,2024-11-17,Sunday,09:00,CDMX-Puebla,TAPO,Ejecutivo,24,19.0,79.2,280.0,5320.0,Baja
ADO-01915,2024-03-22,Friday,09:00,cdmx-queretaro,Observatorio,OCC,42,24.0,57.1,304.0,7296.0,Baja
ADO-00625,19/09/2024,Thursday,16:00,CDMX-Queretaro,Poniente,,36,30.0,83.3,320.0,9600.0,Baja
ADO-00008,24-01-2024,Wednesday,13:00,CDMX-Pachuca,TAPO,ADO GL,48,35.0,72.9,190.0,6650.0,Alta
ADO-01281,03/09/2024,Tuesday,20:00,CDMX - Pachuca,Poniente,Primera Plus,36,23.0,63.9,190.0,4370.0,Baja
ADO-00804,2024-09-04,Wednesday,21:00,CDMX - Puebla,Observatorio,Ejecutivo,24,14.0,58.3,266.0,3724.0,Baja
ADO-01050,2024-09-26,Thursday,09:00,CDMX-Cuernavaca,Sur,OCC,42,40.0,95.2,220.0,8800.0,Baja
ADO-00337,2024-06-16,Sunday,20:00,CDMX-Cuernavaca,Poniente,Ejecutivo,24,18.0,75.0,209.0,3762.0,Baja
ADO-01597,2024-06-06,Thursday,09:00,CDMX-Cuernavaca,Sur,OCC,42,36.0,85.7,242.0,8712.0,Baja
ADO-00048,2024/10/05,Saturday,15:00,CDMX - Pachuca,Observatorio,Ejecutivo,24,23.0,95.8,190.0,4370.0,Baja
ADO-02171,12/10/2024,Saturday,10:00,CDMX - Puebla,TAPO,ADO GL,48,46.0,95.8,280.0,12880.0,Baja
ADO-00107,27/07/2024,Saturday,13:00,CDMX - Toluca,Sur,OCC,42,42.0,100.0,198.0,8316.0,Alta
ADO-00350,2024/10/21,Monday,16:00,cdmx-queretaro,Norte,Primera Plus,36,22.0,61.1,320.0,7040.0,Baja
ADO-01080,2024-03-01,Friday,20:00,CDMX-Toluca,Sur,ADO GL,48,36.0,75.0,198.0,7128.0,Baja
ADO-00239,19-09-2024,Thursday,19:00,CDMX - Puebla,Poniente,Ejecutivo,24,17.0,70.8,308.0,5236.0,Baja
ADO-00214,2024-09-18,Wednesday,17:00,CDMX-Querétaro,Poniente,ADO GL,48,42.0,87.5,320.0,13440.0,Baja
ADO-01145,2024/08/11,Sunday,21:00,cdmx - puebla,Sur,Ejecutivo,24,19.0,79.2,280.0,5320.0,Alta
ADO-01967,16/01/2024,Tuesday,20:00,CDMX-Querétaro,Poniente,OCC,42,26.0,61.9,304.0,7904.0,Alta
ADO-02211,2024-08-18,Sunday,08:00,CDMX-Pachuca,Observatorio,ADO GL,48,40.0,83.3,190.0,7600.0,Alta
ADO-00794,2024-05-07,Tuesday,11:00,CDMX-cuernavaca,TAPO,OCC,42,20.0,47.6,209.0,4180.0,Baja
ADO-01097,2024-02-09,Friday,15:00,CDMX-Pachuca,Sur,ADO GL,48,31.0,64.6,180.5,5595.5,Baja
ADO-01859,2024/11/05,Tuesday,21:00,CDMX-Queretaro,Poniente,OCC,42,28.0,66.7,320.0,8960.0,Baja
ADO-01781,2024-06-16,Sunday,17:00,CDMX-cuernavaca,Sur,ADO GL,48,39.0,81.2,209.0,8151.0,Baja
ADO-02241,2024-12-18,Wednesday,17:00,CDMX - Puebla,TAPO,OCC,42,34.0,81.0,280.0,9520.0,Alta
ADO-00346,2024-03-20,Wednesday,12:00,CDMX-Queretaro,TAPO,Ejecutivo,24,16.0,66.7,304.0,4864.0,Baja
ADO-00524,21/02/2024,Wednesday,13:00,CDMX - Toluca,Sur,Primera Plus,36,25.0,69.4,180.0,-4500.0,Baja
ADO-00233,2024-04-02,Tuesday,11:00,CDMX - Pachuca,TAPO,OCC,42,27.0,64.3,209.0,5643.0,Baja
ADO-00645,28-02-2024,Wednesday,14:00,CDMX-Toluca,TAPO,,48,29.0,60.4,216.0,6264.0,Baja
ADO-01961,2024-12-01,Sunday,09:00,CDMX - Puebla,Observatorio,OCC,42,41.0,97.6,266.0,10906.0,Alta
ADO-02189,2024-10-21,Monday,12:00,CDMX-Tlaxcala,Sur,Primera Plus,36,21.0,58.3,240.0,5040.0,Baja
ADO-01429,10/04/2024,Wednesday,06:00,CDMX - Pachuca,Observatorio,ADO GL,48,29.0,60.4,190.0,5510.0,Baja
ADO-00534,2024-07-14,Sunday,11:00,cdmx-queretaro,TAPO,OCC,42,29.0,69.0,320.0,9280.0,Alta
ADO-02190,2024-03-07,Thursday,21:00,CDMX-Tlaxcala,Observatorio,ADO GL,48,34.0,70.8,288.0,9792.0,Baja
ADO-00604,13/08/2024,Tuesday,08:00,CDMX-Puebla,Norte,ADO GL,48,46.0,95.8,280.0,12880.0,Alta
ADO-01490,2024-03-17,Sunday,09:00,CDMX-Querétaro,Sur,Primera Plus,36,36.0,100.0,320.0,11520.0,Baja
ADO-01901,27/08/2024,Tuesday,07:00,CDMX-Queretaro,Observatorio,Ejecutivo,24,21.0,87.5,304.0,6384.0,Alta
ADO-01427,2024-10-24,Thursday,07:00,CDMX-Tlaxcala,Sur,ADO GL,48,48.0,100.0,228.0,10944.0,Baja
ADO-01075,2024-05-08,Wednesday,21:00,CDMX - Toluca,Poniente,Primera Plus,36,27.0,75.0,180.0,4860.0,Baja
ADO-02061,14-03-2024,Thursday,08:00,CDMX-Querétaro,Sur,Ejecutivo,24,,87.5,320.0,6720.0,Baja
ADO-00061,23/07/2024,Tuesday,14:00,cdmx-queretaro,Norte,Ejecutivo,24,14.0,58.3,320.0,4480.0,Alta
ADO-01984,2024/09/17,Tuesday,22:00,CDMX - Pachuca,Sur,OCC,42,31.0,73.8,228.0,,Baja
ADO-00093,29/11/2024,Friday,06:00,CDMX-Puebla,Poniente,Primera Plus,36,20.0,55.6,280.0,5600.0,Baja
ADO-00667,30/12/2024,Monday,19:00,CDMX - Pachuca,Norte,,48,,75.0,190.0,6840.0,Alta
ADO-01761,2024-11-08,Friday,21:00,CDMX-Toluca,Sur,Ejecutivo,24,20.0,83.3,198.0,3960.0,Baja
ADO-02446,31-07-2024,Wednesday,21:00,cdmx - puebla,Poniente,ADO GL,48,32.0,66.7,280.0,8960.0,Alta
ADO-00281,2024/11/24,Sunday,10:00,CDMX - Puebla,Observatorio,Primera Plus,36,31.0,86.1,266.0,8246.0,Baja
ADO-01720,2024-09-14,Saturday,17:00,CDMX-Querétaro,Observatorio,OCC,42,39.0,92.9,320.0,12480.0,Baja
